# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
0.000694294    	T              	2.9227445e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0840655e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694332    	T              	2.9227398e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0840726e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694369    	T              	2.9227351e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0840797e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694407    	T              	2.9227304e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0840866e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694444    	T              	2.9227257e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0840934e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694482    	T              	2.9227210e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841002e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069452     	T              	2.9227163e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841069e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694557    	T              	2.9227116e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841137e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694595    	T              	2.9227069e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841205e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694632    	T              	2.9227022e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841275e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069467     	T              	2.9226975e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841346e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694707    	T              	2.9226928e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841419e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694745    	T              	2.9226881e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841495e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694782    	T              	2.9226834e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841574e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069482     	T              	2.9226787e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841657e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694857    	T              	2.9226739e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841743e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694895    	T              	2.9226692e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841833e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000694932    	T              	2.9226645e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0841928e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069497     	T              	2.9226597e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842026e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695008    	T              	2.9226550e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842128e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695045    	T              	2.9226502e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842234e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695083    	T              	2.9226454e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842344e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069512     	T              	2.9226406e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842455e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695158    	T              	2.9226358e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842569e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695195    	T              	2.9226310e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842685e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695233    	T              	2.9226262e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842801e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069527     	T              	2.9226214e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0842917e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695308    	T              	2.9226166e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843032e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695345    	T              	2.9226118e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843146e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695383    	T              	2.9226070e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843257e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069542     	T              	2.9226021e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843365e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695458    	T              	2.9225973e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843469e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695495    	T              	2.9225924e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843568e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695533    	T              	2.9225876e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843663e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695571    	T              	2.9225827e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843752e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695608    	T              	2.9225779e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843836e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695646    	T              	2.9225730e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843914e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695683    	T              	2.9225681e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0843986e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695721    	T              	2.9225632e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844053e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695758    	T              	2.9225583e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844114e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695796    	T              	2.9225534e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844171e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695833    	T              	2.9225485e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844223e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695871    	T              	2.9225436e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844271e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695908    	T              	2.9225387e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844316e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695946    	T              	2.9225338e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844358e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000695983    	T              	2.9225288e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844398e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696021    	T              	2.9225239e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844438e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696059    	T              	2.9225189e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844477e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696096    	T              	2.9225140e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844517e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696134    	T              	2.9225090e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844558e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696171    	T              	2.9225041e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844601e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696209    	T              	2.9224991e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844647e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696246    	T              	2.9224941e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844697e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696284    	T              	2.9224892e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844750e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696321    	T              	2.9224842e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844808e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696359    	T              	2.9224793e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844870e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696396    	T              	2.9224743e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0844936e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696434    	T              	2.9224693e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845008e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696471    	T              	2.9224644e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845085e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696509    	T              	2.9224594e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845166e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696547    	T              	2.9224545e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845251e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696584    	T              	2.9224495e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845341e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696622    	T              	2.9224446e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845435e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696659    	T              	2.9224397e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845532e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696697    	T              	2.9224347e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845633e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696734    	T              	2.9224298e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845735e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696772    	T              	2.9224249e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845840e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696809    	T              	2.9224200e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0845946e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696847    	T              	2.9224150e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846053e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696884    	T              	2.9224101e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846161e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696922    	T              	2.9224052e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846269e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696959    	T              	2.9224003e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846378e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000696997    	T              	2.9223954e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846487e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697035    	T              	2.9223905e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846596e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697072    	T              	2.9223857e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846706e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069711     	T              	2.9223808e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846815e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697147    	T              	2.9223759e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0846925e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697185    	T              	2.9223710e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847035e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697222    	T              	2.9223661e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847145e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069726     	T              	2.9223613e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847255e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697297    	T              	2.9223564e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847365e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697335    	T              	2.9223516e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847475e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697372    	T              	2.9223467e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847584e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069741     	T              	2.9223418e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847692e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697447    	T              	2.9223370e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847799e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697485    	T              	2.9223322e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0847904e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697523    	T              	2.9223273e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848007e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069756     	T              	2.9223225e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848108e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697598    	T              	2.9223176e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848207e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697635    	T              	2.9223128e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848303e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697673    	T              	2.9223079e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848396e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069771     	T              	2.9223030e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848486e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697748    	T              	2.9222982e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848573e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697785    	T              	2.9222933e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848656e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697823    	T              	2.9222884e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848735e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069786     	T              	2.9222836e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848810e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697898    	T              	2.9222787e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848881e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697935    	T              	2.9222738e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0848948e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000697973    	T              	2.9222689e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849012e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698011    	T              	2.9222640e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849073e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698048    	T              	2.9222591e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849130e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698086    	T              	2.9222542e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849184e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698123    	T              	2.9222492e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849235e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698161    	T              	2.9222443e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849284e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698198    	T              	2.9222394e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849332e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698236    	T              	2.9222344e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849378e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698273    	T              	2.9222294e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849424e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698311    	T              	2.9222245e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849470e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698348    	T              	2.9222195e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849516e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698386    	T              	2.9222145e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849564e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698423    	T              	2.9222095e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849613e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698461    	T              	2.9222045e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849664e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698498    	T              	2.9221995e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849717e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698536    	T              	2.9221945e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849773e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698574    	T              	2.9221895e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849831e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698611    	T              	2.9221844e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849893e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698649    	T              	2.9221794e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0849957e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698686    	T              	2.9221744e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850024e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698724    	T              	2.9221693e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850094e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698761    	T              	2.9221642e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850167e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698799    	T              	2.9221592e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850242e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698836    	T              	2.9221541e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850319e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698874    	T              	2.9221490e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850398e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698911    	T              	2.9221440e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850479e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698949    	T              	2.9221389e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850560e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000698986    	T              	2.9221338e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850641e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699024    	T              	2.9221287e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850722e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699062    	T              	2.9221236e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850802e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699099    	T              	2.9221186e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850880e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699137    	T              	2.9221135e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0850956e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699174    	T              	2.9221084e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851030e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699212    	T              	2.9221033e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851102e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699249    	T              	2.9220983e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851172e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699287    	T              	2.9220932e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851241e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699324    	T              	2.9220881e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851309e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699362    	T              	2.9220831e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851376e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699399    	T              	2.9220780e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851444e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699437    	T              	2.9220730e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851512e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699474    	T              	2.9220679e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851582e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699512    	T              	2.9220629e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851654e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069955     	T              	2.9220578e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851728e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699587    	T              	2.9220528e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851803e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699625    	T              	2.9220478e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851880e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699662    	T              	2.9220427e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0851959e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.0006997      	T              	2.9220377e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852039e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699737    	T              	2.9220327e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852119e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699775    	T              	2.9220277e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852199e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699812    	T              	2.9220227e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852278e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.00069985     	T              	2.9220177e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852355e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699887    	T              	2.9220127e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852431e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699925    	T              	2.9220077e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852505e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000699962    	T              	2.9220027e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852575e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.0007         	T              	2.9219977e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852642e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000700038    	T              	2.9219927e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852706e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
0.000700075    	T              	2.9219877e+02	(1.6854903e-03 1.1712866e-02 4.3514578e-04)	15	3.0852766e+02	(1.0683066e-03 3.0877755e-02 7.2097520e-03)	10
