# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	sum(phi)
0.0882031      	-1.9883001e-03
0.0882034      	-1.9662149e-03
0.0882038      	-1.9346488e-03
0.0882042      	-1.8935043e-03
0.0882046      	-1.8437801e-03
0.088205       	-1.7853677e-03
0.0882054      	-1.7200907e-03
0.0882057      	-1.6512144e-03
0.0882061      	-1.5814224e-03
0.0882065      	-1.5118837e-03
0.0882069      	-1.4443566e-03
0.0882073      	-1.3794516e-03
0.0882076      	-1.3184538e-03
0.088208       	-1.2621725e-03
0.0882084      	-1.2113494e-03
0.0882088      	-1.1673186e-03
0.0882092      	-1.1293243e-03
0.0882095      	-1.0970207e-03
0.0882099      	-1.0703801e-03
0.0882103      	-1.0470812e-03
0.0882107      	-1.0251799e-03
0.0882111      	-1.0032728e-03
0.0882114      	-9.7951976e-04
0.0882118      	-9.5290971e-04
0.0882122      	-9.2341922e-04
0.0882126      	-8.9177094e-04
0.088213       	-8.5917352e-04
0.0882134      	-8.2802058e-04
0.0882137      	-8.0163071e-04
0.0882141      	-7.7961533e-04
0.0882145      	-7.6458609e-04
0.0882149      	-7.5776067e-04
0.0882153      	-7.5936430e-04
0.0882156      	-7.7132085e-04
0.088216       	-7.9396946e-04
0.0882164      	-8.2834319e-04
0.0882168      	-8.7531690e-04
0.0882172      	-9.3366189e-04
0.0882175      	-9.9959019e-04
0.0882179      	-1.0710452e-03
0.0882183      	-1.1468451e-03
0.0882187      	-1.2257380e-03
0.0882191      	-1.3070965e-03
0.0882194      	-1.3888784e-03
0.0882198      	-1.4690963e-03
0.0882202      	-1.5463192e-03
0.0882206      	-1.6189265e-03
0.088221       	-1.6870408e-03
0.0882213      	-1.7504223e-03
0.0882217      	-1.8092426e-03
0.0882221      	-1.8636385e-03
0.0882225      	-1.9131052e-03
0.0882229      	-1.9572382e-03
0.0882232      	-1.9960021e-03
0.0882236      	-2.0289467e-03
0.088224       	-2.0552051e-03
0.0882244      	-2.0736602e-03
0.0882248      	-2.0835709e-03
0.0882252      	-2.0836770e-03
0.0882255      	-2.0728247e-03
0.0882259      	-2.0502532e-03
0.0882263      	-2.0156468e-03
0.0882267      	-1.9684001e-03
0.0882271      	-1.9084288e-03
0.0882274      	-1.8359676e-03
0.0882278      	-1.7532990e-03
0.0882282      	-1.6632375e-03
0.0882286      	-1.5695685e-03
0.088229       	-1.4762102e-03
0.0882293      	-1.3876624e-03
0.0882297      	-1.3054859e-03
0.0882301      	-1.2306032e-03
0.0882305      	-1.1637316e-03
0.0882309      	-1.1056932e-03
0.0882312      	-1.0560635e-03
0.0882316      	-1.0149707e-03
0.088232       	-9.8125719e-04
0.0882324      	-9.5347672e-04
0.0882328      	-9.3075122e-04
0.0882332      	-9.0915977e-04
0.0882335      	-8.8886581e-04
0.0882339      	-8.6802140e-04
0.0882343      	-8.4531931e-04
0.0882347      	-8.2215370e-04
0.0882351      	-7.9787188e-04
0.0882354      	-7.7406248e-04
0.0882358      	-7.5241941e-04
0.0882362      	-7.3403115e-04
0.0882366      	-7.2219634e-04
0.088237       	-7.1638119e-04
0.0882373      	-7.1937595e-04
0.0882377      	-7.3171791e-04
0.0882381      	-7.5471040e-04
0.0882385      	-7.8929360e-04
0.0882389      	-8.3694217e-04
0.0882392      	-8.9679813e-04
0.0882396      	-9.6808383e-04
0.08824        	-1.0487502e-03
0.0882404      	-1.1364090e-03
0.0882408      	-1.2291811e-03
0.0882411      	-1.3257941e-03
0.0882415      	-1.4241765e-03
0.0882419      	-1.5223292e-03
0.0882423      	-1.6172444e-03
0.0882427      	-1.7077848e-03
0.088243       	-1.7921754e-03
0.0882434      	-1.8705671e-03
0.0882438      	-1.9422846e-03
0.0882442      	-2.0067631e-03
0.0882446      	-2.0644128e-03
0.088245       	-2.1144644e-03
0.0882453      	-2.1572992e-03
0.0882457      	-2.1929606e-03
0.0882461      	-2.2201744e-03
0.0882465      	-2.2377428e-03
0.0882469      	-2.2445966e-03
0.0882472      	-2.2404331e-03
0.0882476      	-2.2251696e-03
0.088248       	-2.1981817e-03
0.0882484      	-2.1595197e-03
0.0882488      	-2.1077147e-03
0.0882491      	-2.0421114e-03
0.0882495      	-1.9632607e-03
0.0882499      	-1.8722902e-03
0.0882503      	-1.7714877e-03
0.0882507      	-1.6655081e-03
0.088251       	-1.5588543e-03
0.0882514      	-1.4549980e-03
0.0882518      	-1.3566862e-03
0.0882522      	-1.2658090e-03
0.0882526      	-1.1841344e-03
0.088253       	-1.1116841e-03
0.0882533      	-1.0483039e-03
0.0882537      	-9.9365953e-04
0.0882541      	-9.4690791e-04
0.0882545      	-9.0637574e-04
0.0882549      	-8.7194567e-04
0.0882552      	-8.4148512e-04
0.0882556      	-8.1457129e-04
0.088256       	-7.8874782e-04
0.0882564      	-7.6273736e-04
0.0882568      	-7.3726435e-04
0.0882571      	-7.1278788e-04
0.0882575      	-6.8979615e-04
0.0882579      	-6.6962789e-04
0.0882583      	-6.5334239e-04
0.0882587      	-6.4133298e-04
0.088259       	-6.3511982e-04
0.0882594      	-6.3555440e-04
0.0882598      	-6.4402964e-04
0.0882602      	-6.5993467e-04
0.0882606      	-6.8597042e-04
0.0882609      	-7.2325099e-04
0.0882613      	-7.7157560e-04
0.0882617      	-8.2929458e-04
0.0882621      	-8.9463575e-04
0.0882625      	-9.6647827e-04
0.0882628      	-1.0426292e-03
