# Residuals    
# Time         	p              	Ux             	Uy             	Uz             	e              	k              	T              
0              	N/A	N/A	N/A	N/A	N/A
0.000428969    	N/A	3.0441394e-05	4.9820941e-05	3.0239999e-05	3.2809909e-06	7.7436387e-05	N/A
0.000429005    	N/A	3.0433076e-05	4.9773744e-05	3.0227304e-05	3.2452697e-06	7.6629710e-05	N/A
0.000429042    	N/A	3.0434250e-05	4.9772323e-05	3.0220066e-05	3.3274516e-06	7.7770927e-05	N/A
0.000429079    	N/A	3.0421716e-05	4.9734329e-05	3.0204980e-05	3.4014495e-06	7.9081076e-05	N/A
0.000429115    	N/A	3.0432879e-05	4.9783470e-05	3.0202853e-05	3.9763453e-06	8.8280853e-05	N/A
0.000429152    	N/A	3.0419551e-05	4.9786031e-05	3.0198897e-05	3.6477020e-06	8.3868842e-05	N/A
0.000429189    	N/A	3.0417400e-05	4.9846256e-05	3.0203897e-05	3.5700091e-06	8.1996835e-05	N/A
0.000429226    	N/A	3.0410199e-05	4.9842890e-05	3.0201912e-05	3.5114990e-06	8.0385333e-05	N/A
0.000429262    	N/A	3.0409182e-05	4.9838507e-05	3.0190819e-05	3.4073252e-06	7.8393639e-05	N/A
0.000429299    	N/A	3.0407342e-05	4.9821524e-05	3.0178019e-05	3.3163904e-06	7.6848573e-05	N/A
0.000429336    	N/A	3.0408460e-05	4.9793349e-05	3.0165225e-05	3.3848136e-06	7.7923717e-05	N/A
0.000429373    	N/A	3.0408552e-05	4.9770723e-05	3.0150980e-05	3.6163317e-06	8.0932977e-05	N/A
0.000429409    	N/A	3.0403877e-05	4.9773693e-05	3.0149514e-05	3.7264722e-06	8.3238982e-05	N/A
0.000429446    	N/A	3.0406479e-05	4.9774676e-05	3.0141569e-05	3.8946296e-06	8.6412001e-05	N/A
0.000429483    	N/A	3.0400661e-05	4.9744307e-05	3.0132163e-05	3.8518740e-06	8.6648696e-05	N/A
0.00042952     	N/A	3.0393778e-05	4.9758162e-05	3.0125179e-05	3.7418051e-06	8.4621756e-05	N/A
0.000429556    	N/A	3.0401652e-05	4.9771088e-05	3.0117074e-05	3.6357779e-06	8.2603337e-05	N/A
0.000429593    	N/A	3.0397267e-05	4.9739258e-05	3.0109966e-05	3.4750254e-06	7.9808234e-05	N/A
0.00042963     	N/A	3.0394680e-05	4.9715966e-05	3.0099228e-05	3.4094529e-06	7.8386488e-05	N/A
0.000429667    	N/A	3.0391598e-05	4.9674345e-05	3.0091138e-05	3.3967545e-06	7.8498653e-05	N/A
0.000429703    	N/A	3.0389529e-05	4.9658057e-05	3.0072310e-05	3.3997764e-06	7.8965349e-05	N/A
0.00042974     	N/A	3.0378779e-05	4.9585188e-05	3.0051402e-05	3.3651315e-06	7.8148464e-05	N/A
0.000429777    	N/A	3.0373041e-05	4.9582619e-05	3.0046432e-05	3.5096698e-06	7.9913895e-05	N/A
0.000429813    	N/A	3.0367909e-05	4.9583410e-05	3.0039645e-05	3.5040236e-06	7.9869735e-05	N/A
0.00042985     	N/A	3.0362539e-05	4.9545284e-05	3.0021633e-05	3.4789673e-06	7.9343642e-05	N/A
0.000429887    	N/A	3.0360048e-05	4.9560704e-05	3.0022139e-05	3.4697856e-06	7.9346613e-05	N/A
0.000429924    	N/A	3.0363682e-05	4.9517793e-05	3.0015618e-05	3.4785492e-06	7.9367500e-05	N/A
0.00042996     	N/A	3.0359587e-05	4.9526837e-05	3.0000072e-05	3.7065747e-06	8.3374936e-05	N/A
0.000429997    	N/A	3.0352814e-05	4.9508190e-05	2.9992583e-05	3.4935430e-06	8.0475331e-05	N/A
0.000430034    	N/A	3.0351175e-05	4.9463622e-05	2.9981196e-05	3.4674765e-06	7.9764879e-05	N/A
0.000430071    	N/A	3.0349622e-05	4.9438564e-05	2.9973350e-05	3.4634475e-06	7.9418031e-05	N/A
0.000430107    	N/A	3.0350853e-05	4.9389493e-05	2.9963323e-05	3.3384324e-06	7.7504269e-05	N/A
0.000430144    	N/A	3.0350792e-05	4.9369216e-05	2.9967927e-05	3.2933219e-06	7.6650566e-05	N/A
0.000430181    	N/A	3.0346522e-05	4.9358798e-05	2.9962374e-05	3.2773034e-06	7.6577839e-05	N/A
0.000430218    	N/A	3.0346095e-05	4.9311613e-05	2.9958565e-05	3.4985431e-06	8.0441292e-05	N/A
0.000430254    	N/A	3.0347883e-05	4.9263352e-05	2.9952410e-05	3.4086170e-06	7.8903914e-05	N/A
0.000430291    	N/A	3.0347808e-05	4.9224074e-05	2.9949904e-05	3.4010062e-06	7.8461826e-05	N/A
0.000430328    	N/A	3.0348274e-05	4.9215644e-05	2.9942008e-05	3.4639815e-06	7.9507631e-05	N/A
0.000430365    	N/A	3.0341276e-05	4.9178015e-05	2.9932852e-05	3.3585622e-06	7.7590660e-05	N/A
0.000430401    	N/A	3.0342564e-05	4.9176457e-05	2.9927251e-05	3.4216468e-06	7.8284180e-05	N/A
0.000430438    	N/A	3.0342391e-05	4.9139672e-05	2.9926207e-05	3.4249447e-06	7.8660793e-05	N/A
0.000430475    	N/A	3.0332938e-05	4.9111624e-05	2.9914236e-05	3.4634538e-06	7.9174791e-05	N/A
0.000430512    	N/A	3.0334058e-05	4.9131686e-05	2.9903710e-05	3.4944975e-06	7.9574671e-05	N/A
0.000430548    	N/A	3.0325371e-05	4.9109974e-05	2.9885973e-05	3.3761116e-06	7.8320344e-05	N/A
0.000430585    	N/A	3.0332375e-05	4.9134396e-05	2.9894822e-05	3.4310859e-06	7.9183252e-05	N/A
0.000430622    	N/A	3.0327144e-05	4.9112719e-05	2.9881401e-05	3.3338985e-06	7.7485422e-05	N/A
0.000430658    	N/A	3.0334690e-05	4.9122526e-05	2.9873071e-05	3.4028175e-06	7.8051526e-05	N/A
0.000430695    	N/A	3.0320339e-05	4.9124972e-05	2.9863125e-05	3.4840933e-06	7.9227888e-05	N/A
0.000430732    	N/A	3.0320279e-05	4.9104397e-05	2.9858334e-05	3.4098949e-06	7.8012586e-05	N/A
0.000430769    	N/A	3.0327363e-05	4.9099138e-05	2.9852231e-05	3.3514394e-06	7.7094871e-05	N/A
0.000430805    	N/A	3.0325885e-05	4.9080837e-05	2.9842373e-05	3.3660423e-06	7.7033274e-05	N/A
0.000430842    	N/A	3.0323432e-05	4.9044033e-05	2.9830023e-05	3.2871226e-06	7.5843802e-05	N/A
0.000430879    	N/A	3.0323236e-05	4.9028239e-05	2.9822359e-05	3.2903702e-06	7.5672196e-05	N/A
0.000430916    	N/A	3.0324189e-05	4.8998476e-05	2.9813225e-05	3.4121127e-06	7.7390622e-05	N/A
0.000430952    	N/A	3.0320182e-05	4.8961289e-05	2.9804680e-05	3.3713155e-06	7.6981629e-05	N/A
0.000430989    	N/A	3.0314290e-05	4.8945381e-05	2.9799168e-05	3.5045766e-06	7.9068377e-05	N/A
0.000431026    	N/A	3.0303530e-05	4.8905868e-05	2.9794153e-05	3.3822931e-06	7.7335125e-05	N/A
0.000431063    	N/A	3.0303812e-05	4.8918550e-05	2.9787956e-05	3.4285526e-06	7.7593630e-05	N/A
0.000431099    	N/A	3.0316356e-05	4.8922062e-05	2.9788389e-05	3.5010234e-06	7.8214189e-05	N/A
0.000431136    	N/A	3.0310086e-05	4.8940185e-05	2.9787466e-05	3.5592602e-06	7.9276870e-05	N/A
0.000431173    	N/A	3.0307266e-05	4.8923454e-05	2.9771288e-05	3.4316404e-06	7.7659258e-05	N/A
0.00043121     	N/A	3.0310726e-05	4.8890682e-05	2.9759293e-05	3.4273743e-06	7.8044906e-05	N/A
0.000431246    	N/A	3.0309940e-05	4.8830552e-05	2.9751267e-05	3.3161858e-06	7.6341550e-05	N/A
0.000431283    	N/A	3.0308393e-05	4.8811909e-05	2.9746053e-05	3.3449703e-06	7.6607709e-05	N/A
0.00043132     	N/A	3.0307559e-05	4.8809925e-05	2.9744278e-05	3.5562423e-06	7.9699739e-05	N/A
0.000431357    	N/A	3.0303562e-05	4.8799933e-05	2.9738069e-05	3.4700428e-06	7.8699513e-05	N/A
0.000431393    	N/A	3.0300370e-05	4.8774421e-05	2.9729896e-05	3.3465100e-06	7.6892744e-05	N/A
0.00043143     	N/A	3.0305792e-05	4.8765133e-05	2.9724932e-05	3.2953345e-06	7.5997824e-05	N/A
0.000431467    	N/A	3.0310340e-05	4.8758624e-05	2.9717016e-05	3.2685851e-06	7.5412001e-05	N/A
0.000431503    	N/A	3.0309614e-05	4.8734924e-05	2.9710411e-05	3.2510459e-06	7.4958197e-05	N/A
0.00043154     	N/A	3.0314224e-05	4.8714277e-05	2.9705234e-05	3.2379247e-06	7.4735178e-05	N/A
0.000431577    	N/A	3.0316705e-05	4.8675517e-05	2.9699043e-05	3.2941018e-06	7.5557947e-05	N/A
0.000431614    	N/A	3.0319675e-05	4.8648881e-05	2.9691979e-05	3.3795732e-06	7.6646128e-05	N/A
0.00043165     	N/A	3.0317604e-05	4.8632465e-05	2.9682398e-05	3.4763021e-06	7.8256423e-05	N/A
0.000431687    	N/A	3.0315265e-05	4.8666992e-05	2.9676984e-05	3.5268432e-06	7.9121859e-05	N/A
0.000431724    	N/A	3.0318370e-05	4.8654725e-05	2.9670207e-05	3.3586578e-06	7.6529501e-05	N/A
0.000431761    	N/A	3.0319896e-05	4.8649792e-05	2.9664931e-05	3.3071430e-06	7.5607588e-05	N/A
0.000431797    	N/A	3.0323181e-05	4.8637197e-05	2.9661815e-05	3.3218685e-06	7.5729159e-05	N/A
0.000431834    	N/A	3.0320605e-05	4.8601856e-05	2.9655122e-05	3.3241808e-06	7.5777348e-05	N/A
0.000431871    	N/A	3.0321719e-05	4.8584995e-05	2.9642410e-05	3.2913834e-06	7.5660891e-05	N/A
0.000431908    	N/A	3.0319241e-05	4.8524386e-05	2.9635576e-05	3.2857416e-06	7.5760900e-05	N/A
0.000431944    	N/A	3.0323827e-05	4.8494565e-05	2.9628249e-05	3.3404977e-06	7.6363647e-05	N/A
0.000431981    	N/A	3.0332474e-05	4.8485670e-05	2.9621505e-05	3.3683961e-06	7.6969437e-05	N/A
0.000432018    	N/A	3.0332704e-05	4.8485284e-05	2.9622983e-05	3.3299949e-06	7.6449022e-05	N/A
0.000432055    	N/A	3.0332853e-05	4.8496698e-05	2.9618108e-05	3.2938753e-06	7.6007350e-05	N/A
0.000432091    	N/A	3.0335842e-05	4.8475126e-05	2.9612382e-05	3.3404171e-06	7.6516087e-05	N/A
0.000432128    	N/A	3.0332224e-05	4.8473145e-05	2.9607800e-05	3.4740329e-06	7.8663876e-05	N/A
0.000432165    	N/A	3.0334694e-05	4.8464340e-05	2.9602697e-05	3.3850426e-06	7.7740815e-05	N/A
0.000432202    	N/A	3.0343547e-05	4.8445716e-05	2.9606023e-05	3.7892528e-06	8.4558205e-05	N/A
0.000432238    	N/A	3.0357016e-05	4.8441775e-05	2.9609397e-05	3.5458703e-06	8.1305594e-05	N/A
0.000432275    	N/A	3.0361694e-05	4.8424940e-05	2.9605027e-05	3.4487922e-06	7.9387698e-05	N/A
0.000432312    	N/A	3.0372610e-05	4.8434700e-05	2.9604503e-05	3.4492922e-06	7.8699109e-05	N/A
0.000432348    	N/A	3.0373740e-05	4.8428204e-05	2.9599961e-05	3.4412344e-06	7.8174579e-05	N/A
0.000432385    	N/A	3.0370474e-05	4.8435011e-05	2.9596336e-05	3.5168833e-06	7.9055042e-05	N/A
0.000432422    	N/A	3.0373937e-05	4.8457081e-05	2.9599428e-05	3.5128158e-06	7.9426975e-05	N/A
0.000432459    	N/A	3.0371613e-05	4.8430350e-05	2.9581781e-05	3.4139022e-06	7.7981192e-05	N/A
0.000432495    	N/A	3.0371870e-05	4.8444162e-05	2.9574720e-05	3.4314665e-06	7.7949010e-05	N/A
0.000432532    	N/A	3.0370087e-05	4.8446697e-05	2.9576634e-05	3.5486693e-06	8.0211747e-05	N/A
0.000432569    	N/A	3.0363987e-05	4.8429969e-05	2.9562340e-05	3.4390520e-06	7.8649206e-05	N/A
0.000432606    	N/A	3.0369593e-05	4.8434452e-05	2.9561309e-05	3.4606204e-06	7.8647547e-05	N/A
0.000432642    	N/A	3.0368710e-05	4.8427441e-05	2.9558684e-05	3.4389773e-06	7.8414346e-05	N/A
0.000432679    	N/A	3.0364161e-05	4.8402922e-05	2.9552311e-05	3.4160908e-06	7.8062362e-05	N/A
0.000432716    	N/A	3.0372744e-05	4.8396340e-05	2.9546580e-05	3.6449466e-06	8.1352144e-05	N/A
0.000432753    	N/A	3.0374212e-05	4.8429189e-05	2.9544964e-05	3.6545658e-06	8.1636560e-05	N/A
0.000432789    	N/A	3.0368834e-05	4.8435261e-05	2.9538131e-05	3.5276409e-06	7.9726418e-05	N/A
0.000432826    	N/A	3.0359525e-05	4.8443986e-05	2.9535316e-05	3.6908410e-06	8.3390417e-05	N/A
0.000432863    	N/A	3.0357186e-05	4.8444190e-05	2.9528143e-05	3.5041788e-06	8.0577158e-05	N/A
0.0004329      	N/A	3.0359650e-05	4.8411857e-05	2.9522399e-05	3.4834623e-06	7.9680483e-05	N/A
0.000432936    	N/A	3.0371445e-05	4.8425936e-05	2.9524664e-05	3.7075032e-06	8.2642893e-05	N/A
0.000432973    	N/A	3.0369645e-05	4.8411315e-05	2.9520008e-05	3.6642792e-06	8.2265046e-05	N/A
0.00043301     	N/A	3.0377968e-05	4.8430478e-05	2.9517876e-05	3.9124285e-06	8.7190051e-05	N/A
0.000433046    	N/A	3.0377645e-05	4.8441146e-05	2.9517705e-05	3.6665397e-06	8.3589972e-05	N/A
0.000433083    	N/A	3.0372977e-05	4.8392938e-05	2.9513218e-05	3.5307586e-06	8.1112604e-05	N/A
0.00043312     	N/A	3.0375269e-05	4.8367636e-05	2.9510144e-05	3.4388068e-06	7.9664440e-05	N/A
0.000433157    	N/A	3.0374911e-05	4.8360792e-05	2.9510105e-05	3.4595334e-06	7.9401316e-05	N/A
0.000433193    	N/A	3.0375824e-05	4.8366326e-05	2.9513260e-05	3.6347709e-06	8.1483572e-05	N/A
0.00043323     	N/A	3.0374101e-05	4.8332842e-05	2.9505491e-05	3.5173631e-06	8.0241827e-05	N/A
0.000433267    	N/A	3.0375612e-05	4.8334612e-05	2.9495452e-05	3.5879822e-06	8.1814530e-05	N/A
0.000433304    	N/A	3.0375161e-05	4.8316712e-05	2.9487116e-05	3.4359873e-06	7.9735083e-05	N/A
0.00043334     	N/A	3.0377477e-05	4.8303909e-05	2.9481629e-05	3.3847631e-06	7.8780047e-05	N/A
0.000433377    	N/A	3.0372644e-05	4.8288361e-05	2.9479662e-05	3.3831464e-06	7.8682186e-05	N/A
0.000433414    	N/A	3.0365192e-05	4.8251489e-05	2.9475990e-05	3.3116890e-06	7.7462654e-05	N/A
0.000433451    	N/A	3.0366945e-05	4.8232921e-05	2.9474355e-05	3.2772824e-06	7.6871521e-05	N/A
0.000433487    	N/A	3.0366782e-05	4.8215820e-05	2.9466941e-05	3.2717811e-06	7.6697343e-05	N/A
0.000433524    	N/A	3.0370114e-05	4.8198144e-05	2.9468805e-05	3.4828430e-06	8.0915784e-05	N/A
0.000433561    	N/A	3.0366856e-05	4.8178966e-05	2.9462059e-05	3.4147561e-06	8.0241681e-05	N/A
0.000433598    	N/A	3.0365242e-05	4.8172699e-05	2.9456815e-05	3.5470314e-06	8.2240752e-05	N/A
0.000433634    	N/A	3.0359415e-05	4.8132546e-05	2.9447860e-05	3.4067986e-06	8.0351863e-05	N/A
0.000433671    	N/A	3.0362954e-05	4.8128829e-05	2.9443472e-05	3.2802315e-06	7.7735437e-05	N/A
0.000433708    	N/A	3.0365018e-05	4.8092282e-05	2.9437702e-05	3.2416987e-06	7.6962743e-05	N/A
0.000433745    	N/A	3.0367150e-05	4.8079249e-05	2.9429216e-05	3.2283763e-06	7.6699340e-05	N/A
0.000433781    	N/A	3.0366035e-05	4.8061738e-05	2.9426718e-05	3.2391594e-06	7.6779730e-05	N/A
0.000433818    	N/A	3.0361382e-05	4.8075235e-05	2.9425473e-05	3.3539804e-06	7.8602499e-05	N/A
0.000433855    	N/A	3.0358884e-05	4.8109398e-05	2.9420362e-05	3.6896396e-06	8.5216818e-05	N/A
0.000433891    	N/A	3.0362482e-05	4.8079897e-05	2.9410619e-05	3.3295143e-06	7.8913283e-05	N/A
0.000433928    	N/A	3.0367615e-05	4.8070423e-05	2.9411333e-05	3.5102068e-06	8.2404936e-05	N/A
0.000433965    	N/A	3.0367790e-05	4.8050897e-05	2.9410101e-05	3.3999414e-06	8.0570471e-05	N/A
0.000434002    	N/A	3.0363090e-05	4.8030150e-05	2.9397028e-05	3.3173441e-06	7.9126482e-05	N/A
0.000434038    	N/A	3.0363721e-05	4.8042894e-05	2.9389279e-05	3.4556522e-06	8.1329274e-05	N/A
0.000434075    	N/A	3.0374695e-05	4.8022481e-05	2.9390492e-05	3.2858068e-06	7.7782942e-05	N/A
0.000434112    	N/A	3.0365037e-05	4.8015258e-05	2.9384689e-05	3.2767175e-06	7.7369640e-05	N/A
0.000434149    	N/A	3.0365067e-05	4.8048947e-05	2.9385060e-05	3.3357445e-06	7.8855910e-05	N/A
0.000434185    	N/A	3.0362497e-05	4.8023992e-05	2.9385367e-05	3.5012610e-06	8.2408569e-05	N/A
0.000434222    	N/A	3.0367071e-05	4.8022507e-05	2.9378229e-05	3.6824798e-06	8.5520469e-05	N/A
0.000434259    	N/A	3.0359588e-05	4.8006591e-05	2.9369416e-05	3.5343024e-06	8.3354579e-05	N/A
0.000434296    	N/A	3.0349939e-05	4.8001825e-05	2.9359027e-05	3.4850945e-06	8.2036283e-05	N/A
0.000434332    	N/A	3.0353819e-05	4.7999016e-05	2.9349272e-05	3.3541184e-06	7.9719723e-05	N/A
0.000434369    	N/A	3.0351395e-05	4.8004492e-05	2.9343602e-05	3.2966277e-06	7.8350793e-05	N/A
0.000434406    	N/A	3.0343061e-05	4.7978832e-05	2.9332495e-05	3.2665156e-06	7.7402984e-05	N/A
0.000434443    	N/A	3.0339587e-05	4.7965922e-05	2.9326070e-05	3.2727158e-06	7.7305220e-05	N/A
0.000434479    	N/A	3.0341249e-05	4.7986510e-05	2.9322152e-05	3.3213030e-06	7.8240755e-05	N/A
0.000434516    	N/A	3.0329356e-05	4.7961292e-05	2.9314932e-05	3.2752401e-06	7.7533550e-05	N/A
0.000434553    	N/A	3.0323449e-05	4.7968363e-05	2.9312395e-05	3.3200515e-06	7.8148439e-05	N/A
0.00043459     	N/A	3.0323041e-05	4.7960008e-05	2.9306454e-05	3.4901405e-06	8.2003287e-05	N/A
0.000434626    	N/A	3.0314000e-05	4.7941524e-05	2.9300844e-05	3.4131676e-06	8.0564501e-05	N/A
0.000434663    	N/A	3.0309183e-05	4.7978585e-05	2.9303907e-05	3.4997829e-06	8.1844802e-05	N/A
0.0004347      	N/A	3.0293254e-05	4.7915552e-05	2.9291017e-05	3.3318662e-06	7.9093804e-05	N/A
0.000434736    	N/A	3.0288887e-05	4.7909973e-05	2.9285201e-05	3.2888318e-06	7.8039718e-05	N/A
0.000434773    	N/A	3.0291801e-05	4.7923669e-05	2.9288352e-05	3.4685216e-06	8.1056576e-05	N/A
0.00043481     	N/A	3.0295094e-05	4.7927129e-05	2.9284435e-05	3.3651989e-06	7.9435437e-05	N/A
0.000434847    	N/A	3.0286657e-05	4.7930107e-05	2.9279353e-05	3.3342647e-06	7.8763895e-05	N/A
0.000434883    	N/A	3.0282961e-05	4.7905604e-05	2.9276051e-05	3.4340682e-06	8.0561534e-05	N/A
0.00043492     	N/A	3.0279786e-05	4.7898228e-05	2.9274446e-05	3.5531334e-06	8.3284016e-05	N/A
0.000434957    	N/A	3.0278982e-05	4.7891133e-05	2.9271643e-05	3.6506330e-06	8.5472479e-05	N/A
0.000434994    	N/A	3.0272945e-05	4.7865693e-05	2.9265547e-05	3.7112445e-06	8.7076091e-05	N/A
0.00043503     	N/A	3.0264594e-05	4.7863686e-05	2.9255746e-05	3.5288339e-06	8.4024763e-05	N/A
0.000435067    	N/A	3.0266154e-05	4.7843677e-05	2.9254180e-05	3.3748167e-06	8.0492081e-05	N/A
0.000435104    	N/A	3.0264817e-05	4.7851100e-05	2.9249691e-05	3.4126885e-06	8.1131792e-05	N/A
0.000435141    	N/A	3.0267532e-05	4.7861909e-05	2.9242911e-05	3.5178864e-06	8.3393909e-05	N/A
0.000435177    	N/A	3.0255622e-05	4.7828551e-05	2.9234182e-05	3.5167246e-06	8.3516500e-05	N/A
0.000435214    	N/A	3.0260656e-05	4.7817628e-05	2.9231813e-05	3.6046744e-06	8.5513680e-05	N/A
0.000435251    	N/A	3.0256459e-05	4.7808136e-05	2.9231316e-05	3.4322522e-06	8.2801421e-05	N/A
0.000435288    	N/A	3.0250276e-05	4.7813742e-05	2.9220996e-05	3.5827749e-06	8.6018589e-05	N/A
0.000435324    	N/A	3.0237846e-05	4.7826803e-05	2.9206670e-05	3.4881728e-06	8.4266490e-05	N/A
0.000435361    	N/A	3.0224584e-05	4.7816235e-05	2.9198576e-05	3.3548302e-06	8.1930601e-05	N/A
0.000435398    	N/A	3.0215345e-05	4.7809413e-05	2.9190248e-05	3.2845088e-06	8.0256906e-05	N/A
0.000435435    	N/A	3.0209119e-05	4.7794147e-05	2.9186905e-05	3.2376410e-06	7.9399749e-05	N/A
0.000435471    	N/A	3.0197850e-05	4.7770319e-05	2.9178084e-05	3.2600214e-06	7.9279538e-05	N/A
0.000435508    	N/A	3.0197503e-05	4.7780614e-05	2.9175364e-05	3.4851945e-06	8.2683659e-05	N/A
0.000435545    	N/A	3.0188428e-05	4.7772668e-05	2.9161420e-05	3.3312768e-06	8.0510344e-05	N/A
0.000435581    	N/A	3.0178129e-05	4.7765816e-05	2.9151472e-05	3.3184672e-06	7.9995207e-05	N/A
0.000435618    	N/A	3.0170217e-05	4.7780464e-05	2.9133114e-05	3.4001621e-06	8.0892740e-05	N/A
0.000435655    	N/A	3.0155865e-05	4.7796436e-05	2.9126117e-05	3.4285038e-06	8.1500397e-05	N/A
0.000435692    	N/A	3.0145793e-05	4.7784194e-05	2.9117716e-05	3.4077604e-06	8.0774765e-05	N/A
0.000435728    	N/A	3.0145851e-05	4.7831226e-05	2.9120637e-05	3.5259468e-06	8.2206803e-05	N/A
0.000435765    	N/A	3.0131995e-05	4.7822652e-05	2.9103138e-05	3.3421058e-06	7.9465916e-05	N/A
0.000435802    	N/A	3.0116064e-05	4.7841124e-05	2.9089666e-05	3.3210412e-06	7.9204861e-05	N/A
0.000435839    	N/A	3.0105647e-05	4.7862957e-05	2.9077617e-05	3.3580010e-06	7.9436506e-05	N/A
0.000435875    	N/A	3.0098550e-05	4.7840661e-05	2.9065813e-05	3.4174711e-06	8.0351154e-05	N/A
0.000435912    	N/A	3.0085981e-05	4.7809942e-05	2.9054383e-05	3.3341129e-06	7.9122540e-05	N/A
0.000435949    	N/A	3.0077535e-05	4.7813928e-05	2.9047302e-05	3.4046016e-06	8.0080284e-05	N/A
0.000435986    	N/A	3.0071239e-05	4.7810293e-05	2.9038242e-05	3.3111784e-06	7.8968300e-05	N/A
0.000436022    	N/A	3.0062700e-05	4.7811997e-05	2.9022420e-05	3.2610293e-06	7.8171907e-05	N/A
0.000436059    	N/A	3.0056005e-05	4.7764883e-05	2.9011930e-05	3.2199422e-06	7.7300308e-05	N/A
0.000436096    	N/A	3.0045524e-05	4.7751692e-05	2.9003420e-05	3.1990725e-06	7.6719869e-05	N/A
0.000436133    	N/A	3.0031998e-05	4.7756393e-05	2.8993357e-05	3.1859829e-06	7.6323517e-05	N/A
0.000436169    	N/A	3.0024080e-05	4.7719852e-05	2.8981144e-05	3.1729362e-06	7.5999019e-05	N/A
0.000436206    	N/A	3.0025515e-05	4.7711778e-05	2.8970180e-05	3.1636213e-06	7.5747190e-05	N/A
0.000436243    	N/A	3.0015007e-05	4.7691532e-05	2.8959617e-05	3.1718478e-06	7.6557719e-05	N/A
0.00043628     	N/A	3.0003399e-05	4.7648438e-05	2.8945112e-05	3.2050813e-06	7.6975385e-05	N/A
0.000436316    	N/A	2.9993386e-05	4.7638230e-05	2.8938599e-05	3.4125766e-06	8.0211035e-05	N/A
0.000436353    	N/A	2.9978033e-05	4.7611167e-05	2.8927749e-05	3.2762708e-06	7.8479039e-05	N/A
0.00043639     	N/A	2.9972603e-05	4.7621574e-05	2.8918316e-05	3.2463161e-06	7.7668015e-05	N/A
0.000436426    	N/A	2.9960077e-05	4.7627332e-05	2.8909855e-05	3.2387245e-06	7.7333873e-05	N/A
0.000436463    	N/A	2.9948377e-05	4.7630789e-05	2.8899104e-05	3.2141605e-06	7.6924745e-05	N/A
0.0004365      	N/A	2.9955340e-05	4.7661317e-05	2.8889117e-05	3.5762497e-06	8.3784151e-05	N/A
0.000436537    	N/A	2.9946571e-05	4.7652239e-05	2.8879428e-05	3.4437176e-06	8.1791738e-05	N/A
0.000436573    	N/A	2.9935510e-05	4.7674738e-05	2.8875990e-05	3.5024577e-06	8.2630849e-05	N/A
0.00043661     	N/A	2.9928795e-05	4.7679614e-05	2.8878472e-05	3.5612018e-06	8.4567161e-05	N/A
0.000436647    	N/A	2.9919653e-05	4.7710721e-05	2.8871464e-05	3.4141432e-06	8.2035153e-05	N/A
0.000436684    	N/A	2.9918681e-05	4.7703415e-05	2.8865634e-05	3.3259665e-06	8.0167426e-05	N/A
0.00043672     	N/A	2.9912568e-05	4.7700759e-05	2.8863529e-05	3.3467017e-06	7.9544350e-05	N/A
0.000436757    	N/A	2.9908743e-05	4.7703667e-05	2.8857649e-05	3.3890450e-06	7.9502466e-05	N/A
0.000436794    	N/A	2.9896515e-05	4.7699210e-05	2.8839402e-05	3.2961155e-06	7.7960170e-05	N/A
0.000436831    	N/A	2.9892586e-05	4.7739301e-05	2.8833798e-05	3.2771456e-06	7.8116976e-05	N/A
0.000436867    	N/A	2.9879820e-05	4.7751121e-05	2.8823631e-05	3.4094506e-06	7.9774809e-05	N/A
0.000436904    	N/A	2.9870068e-05	4.7751933e-05	2.8817492e-05	3.3853682e-06	7.9443832e-05	N/A
0.000436941    	N/A	2.9861676e-05	4.7777125e-05	2.8807350e-05	3.4287361e-06	8.0412577e-05	N/A
0.000436978    	N/A	2.9847965e-05	4.7786085e-05	2.8790083e-05	3.5343645e-06	8.2046396e-05	N/A
0.000437014    	N/A	2.9845224e-05	4.7815268e-05	2.8780298e-05	3.4829063e-06	8.1642507e-05	N/A
0.000437051    	N/A	2.9841031e-05	4.7835288e-05	2.8779885e-05	3.6941070e-06	8.5014475e-05	N/A
0.000437088    	N/A	2.9830917e-05	4.7846648e-05	2.8770618e-05	3.6957465e-06	8.5370589e-05	N/A
0.000437125    	N/A	2.9819286e-05	4.7876005e-05	2.8758615e-05	3.6877051e-06	8.5533690e-05	N/A
0.000437161    	N/A	2.9824478e-05	4.7887234e-05	2.8757368e-05	3.5158885e-06	8.2620736e-05	N/A
0.000437198    	N/A	2.9820936e-05	4.7888226e-05	2.8747975e-05	3.4224643e-06	8.0619831e-05	N/A
0.000437235    	N/A	2.9814551e-05	4.7887668e-05	2.8741161e-05	3.3691480e-06	7.9523928e-05	N/A
0.000437271    	N/A	2.9811475e-05	4.7890877e-05	2.8734252e-05	3.3709258e-06	7.9135150e-05	N/A
0.000437308    	N/A	2.9814259e-05	4.7935333e-05	2.8730395e-05	3.6878715e-06	8.4717289e-05	N/A
0.000437345    	N/A	2.9801939e-05	4.7924003e-05	2.8722136e-05	3.6671320e-06	8.5142115e-05	N/A
0.000437382    	N/A	2.9785344e-05	4.7904713e-05	2.8710853e-05	3.5003076e-06	8.3177229e-05	N/A
0.000437418    	N/A	2.9764862e-05	4.7881875e-05	2.8691731e-05	3.3912119e-06	8.1251285e-05	N/A
0.000437455    	N/A	2.9767041e-05	4.7888148e-05	2.8683235e-05	3.3258459e-06	7.9880454e-05	N/A
